"温馨提示：导出榜单如用于媒体发布，请注明数据来自“新媒体指数”，并请嵌入新媒体指数的LOGO, logo url: http://www.gsdata.cn/themes/search_new/images/tp_03.png",,,,,,,,,,,,,,
公众号,帐号名,标题,URL,发布时间,DAY阅读数,DAY点赞数,WEEK阅读数,WEEK点赞数,是否头条,状态,原文链接,作者,原创标识,摘要
卡娃微卡,kawa01,自律的女人不会老,http://mp.weixin.qq.com/s?__biz=MjM5MDg0OTE0Mw==&mid=1032796046&idx=4&sn=850e3a1487bf97da90288bd87a628260&scene=4#wechat_redirect,2015-11-13 16:32:58,100001,1686,,,4,正常,,,无,作者 | 正经婶儿来源 | 正经婶儿（ID：zjshener）本文经作者授权发表有好几年了，在中央四台的《中
传统节日祝福,zhufu569,画的太传神了！值得欣赏！！,http://mp.weixin.qq.com/s?__biz=MjM5OTQ4NjA2Ng==&mid=401853200&idx=5&sn=5aa7ddac387329ee7e9d6c69d88f418c&scene=4#wechat_redirect,2015-11-13 06:08:27,100001,1682,,,5,正常,,,,《太妙了！值得欣赏》
人民日报,rmrbwx,三天连开三会！总书记总理督战七大民生问题（与你有关）,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401719609&idx=1&sn=85b0af8bf1571d961b213c38f2b88f61&scene=4#wechat_redirect,2015-11-13 08:56:00,100001,1650,,,1,正常,http://rmrbimg2.people.cn/data/rmrbwap/2015/11/12/cms_1402046780277760.html,,,来源：人民日报客户端 岳小乔 尚丹　　双十一前后，电商在忙，买家在忙，总书记总理更忙。从周一到周三，中央深改
东北小品,dongbeixiaopin,小品❤赵四 借媳妇儿,http://mp.weixin.qq.com/s?__biz=MzA5MTA3Njk2Nw==&mid=401042796&idx=1&sn=cab509996bbc074837a8a19babe25b2d&scene=4#wechat_redirect,2015-11-13 19:57:54,100001,1647,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA5MTA3Njk2Nw==&mid=208145592&idx=1&sn=c573f4b81128b5d12c920575aec0de5e#rd,,无,点击上面蓝色字，看最牛逼的二人转
人民日报,rmrbwx,【健康】男子泡脚十几分钟，居然要被截肢…这些事你一定要知道！,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401854158&idx=3&sn=a70b739be60806fe4d3431e088ae265f&scene=4#wechat_redirect,2015-11-13 19:54:09,100001,1645,,,3,正常,http://mp.weixin.qq.com/s?__biz=MjM5MDg3MDYwMQ==&mid=400319087&idx=1&sn=ec9c801a3f82bca287fe8216f97a726d&scene=1&srcid=1113FQ9WKgh5kAnQtYhpDGmU&key=d4b25ade3662d64344e5decdcf8ff7e44639f8b107c5a080b89dc384e4c4e151f88fc01ebc13b02177ab9fc3210c2f87&ascene=1&uin=MjA2MjgxNTgzNw%3D%3D&devicetype=webwx&version=70000001&pass_ticket=uRVZi7zk61GQu05CX7J%2FkB2l9MLPOUvlpSlWJtOkQzMlM%2F7rsMwBLQJJvYKFO2jU,,无,来源：交通91.8（ID：hzfm918）、东南商报（ID:dnsb87270000）注意 　　冬天泡脚，温
人民日报,rmrbwx,【提醒】国际大骗局突袭中国！小心倾家荡产,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401766859&idx=2&sn=e4313f77503fa3c2930641dc9da06492&scene=4#wechat_redirect,2015-11-13 13:26:20,100001,1643,,,2,正常,http://mp.weixin.qq.com/s?__biz=MjM5ODgwODY2MA==&mid=422996189&idx=1&sn=c50786092adf3270aad766dbcf172afd&scene=1&srcid=1113Tde6opbR2r9U4Av6F8X6&key=d4b25ade3662d643fdb1231abde55198a700033acb2c6ecee7a452fd3a5fcda4c25e13f30d3104e111a11c9c5030829f&ascene=1&uin=OTIyOTE5Mzgy&devicetype=webwx&version=70000001&pass_ticket=pB2fWVTD9%2BC1XbwkqdHDvExtwMBbVhps%2BaxNiPqhCabzzmhawGLLKsuh6cr4ewOK,,无,来源：中国经济网（ID：ourcecn）　　只要先投一笔钱，每个月就能收获30%“利息”？最近，一个声称能“
东北搞笑,BT7575,☂这才是真正的冥婚,http://mp.weixin.qq.com/s?__biz=MzA5MDU2MzQ4NQ==&mid=401281682&idx=5&sn=6d1cd16ad7e4721b563f9e2b9dad173b&scene=4#wechat_redirect,2015-11-13 17:28:37,100001,1641,,,5,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTc3lscmh3V1Vpc29wQVZHeHFudUlLcTgifQ==,,无,点击上边蓝字，一起疯狂！
漫心情,wxmanxinqing,人  心  如  落  叶 （经 典 ！）,http://mp.weixin.qq.com/s?__biz=MzAxNTM2NDQyMw==&mid=414814188&idx=1&sn=fbe969a3592399f845f6c2ba2d583db6&scene=4#wechat_redirect,2015-11-13 10:02:03,100001,1628,,,1,正常,,,,人的成熟不是年龄而是心态心的成熟不是遇到的事情多而是对待事情的态度人活在群体中看看别人的错，再想想自己的过看
大爱猫咪控,daaimaomikong,她说：要我爱上一个不爱猫的人，就丢弃牠们，这是不可能的！,http://mp.weixin.qq.com/s?__biz=MjM5MDAzNDcwMA==&mid=400762041&idx=2&sn=101137070d5ad4ebc2cce19de9d29531&scene=4#wechat_redirect,2015-11-13 11:55:18,100001,1611,,,2,正常,http://mp.weixin.qq.com/s?__biz=MjM5MDAzNDcwMA==&mid=203875101&idx=1&sn=c5f96f6ac4bcf8beac610fe98889dbde&scene=25#wechat_redirect,,无,---------------------------------------大爱猫咪控微信号: daaim
动图贴贴,dongtu01,一份问候，一声祝福，献给我的朋友！,http://mp.weixin.qq.com/s?__biz=MzAwNzI2MTE4MA==&mid=470880529&idx=2&sn=cf21431b3198b7fdfe9badcc977725d0&scene=4#wechat_redirect,2015-11-13 10:32:33,100001,1600,,,2,正常,,,,
动图贴贴,dongtu01,别让时间，陌生了彼此,http://mp.weixin.qq.com/s?__biz=MzAwNzI2MTE4MA==&mid=470880529&idx=1&sn=4fa44e6724be3a368894bcbbb8f4d29b&scene=4#wechat_redirect,2015-11-13 10:32:32,100001,1591,,,1,正常,,,,
唯美音乐图文,wm3668,♬ 美女唱了一首歌，太甜美了！,http://mp.weixin.qq.com/s?__biz=MzA3NzMyMjg5NA==&mid=400566314&idx=1&sn=6d6929431d46e88a68c80280ca5f9951&scene=4#wechat_redirect,2015-11-13 00:00:02,100001,1585,,,1,正常,http://mw.yt99.com/index.php?show--cid-1-id-882.html,,无,-*-*-*-*-*-*- 下一篇点击阅读原文 -*-*-*-*-*-*-《♬ 一曲唱得全天下的男人听了都哭
大呲花,dacihua258,✈赵本山、刘能、赵四过光棍节，直接笑趴下了！,http://mp.weixin.qq.com/s?__biz=MzAwMjEyODUzOA==&mid=405942655&idx=6&sn=3f75f367b400083a535b8c48ea16a499&scene=4#wechat_redirect,2015-11-13 18:29:44,100001,1566,,,6,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTc3lscmh3V1Vpc29wQVZHeHFudUlLcTgifQ==,,无,看完点击&amp;quot;大呲花&amp;quot; 找好玩视频.
东北大逗逗,dadoubi258,☂小黄飞醉酒演出，笑蒙圈了！,http://mp.weixin.qq.com/s?__biz=MzAwNjI1ODkzMg==&mid=401352444&idx=7&sn=cae98965083ca332663a1a9f48920881&scene=4#wechat_redirect,2015-11-13 17:59:32,100001,1563,,,7,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTc3lscmh3V1Vpc29wQVZHeHFudUlLcTgifQ==,,无,看完点击&amp;quot;东北大逗逗&amp;quot; 天天看好玩视频.
天天炫拍,TTXuanPai,【爆笑】偷情是什么感觉？太有才了！,http://mp.weixin.qq.com/s?__biz=MzAwNTI1MDE0MA==&mid=967522780&idx=6&sn=62689fa6d4ec9fb3870b8f3939c38345&scene=4#wechat_redirect,2015-11-13 11:26:19,100001,1524,,,6,正常,http://mp.weixin.qq.com/s?__biz=MzAwNTI1MDE0MA==&mid=203659823&idx=1&sn=3fdcbbb2c4f3b4d1f67b9b1c056281ed&scene=25#wechat_redirect,,无,爱一个人是什么感觉？觉得她身上有WiFi！暗恋是什么感觉？搜到了 WiFi不知道密码是啥！失恋是什么感觉？本
娱乐新天地,yulexintiandi,宠物猪惊现相亲现场，百合网又有新玩法？,http://mp.weixin.qq.com/s?__biz=MjM5NTI3ODI2MQ==&mid=400831294&idx=1&sn=c6f391619a20469c33bfddff3c584682&scene=4#wechat_redirect,2015-11-13 12:07:04,100001,1510,,,1,正常,http://pp.wadd.cn/kaopu/index.php?index=384&from=timeline&isappinstalled=0&code=0410b4ba79acde2e9de244adcc579ab1&state=STATE,,无,双十一刚过，听说今年你又是一个人？
读悦文摘,duzhe3650,惊人的社会定律，再忙也要看上两遍,http://mp.weixin.qq.com/s?__biz=MzA5MTMxMjMyMw==&mid=401240558&idx=7&sn=79cea779e7f8017343574952014a60ef&scene=4#wechat_redirect,2015-11-13 12:17:52,100001,1490,,,7,正常,,,无,﻿提示:请点上方↑↑↑读者文摘一键免费关注！《读者文摘》微信版 第一文摘杂志编辑：读悦文摘（duzhe365
读悦文摘,duzhe3650,中年是一种美丽情怀,http://mp.weixin.qq.com/s?__biz=MzA5MTMxMjMyMw==&mid=401240558&idx=2&sn=09cc1ff0f68858f7d06f99328c94f14b&scene=4#wechat_redirect,2015-11-13 12:17:52,100001,1475,,,2,正常,,佚名,无,﻿提示:请点上方↑↑↑读者文摘一键免费关注！《读者文摘》微信版 第一文摘杂志来源：网络，作者佚名（版权归原作
大呲花,dacihua258,✪二龙湖老二告诉你：长得帅的好处只有长的磕碜的人才知道！,http://mp.weixin.qq.com/s?__biz=MzAwMjEyODUzOA==&mid=405942655&idx=3&sn=56817cb1a48e74eb653e096fb589d453&scene=4#wechat_redirect,2015-11-13 18:29:44,100001,1471,,,3,正常,http://a.chinacentos.com/public?d=eyJhIjogMjIsICJ1IjogIm9vUnlTc3lscmh3V1Vpc29wQVZHeHFudUlLcTgifQ==,,无,看完点击&amp;quot;大呲花&amp;quot; 找好玩视频.
浦发银行信用卡中心,spdbccc4008208788,吃土月，有人给你买单！,http://mp.weixin.qq.com/s?__biz=MjM5MDAzMzI4Mg==&mid=999970530&idx=1&sn=263ee0f318915e47eaeb59ad3df47035&scene=4#wechat_redirect,2015-11-13 19:35:50,100001,1455,,,1,正常,https://mbank.spdbccc.com.cn/creditcard/indexActivity.htm?data=000004,,无,","
央视新闻,cctvnewscenter,神烦 | 你被微信群绑架了吗？仔细看最新的骗人手段千万别上当!,http://mp.weixin.qq.com/s?__biz=MTI0MDU3NDYwMQ==&mid=400891641&idx=4&sn=90b24fd21b6205a88584f8158885db5a&scene=4#wechat_redirect,2015-11-13 14:52:49,100001,1439,,,4,正常,,,无,微信在网上把人与人联结在一起形成的虚拟社群，正在渗透和影响着人们的身心和生活。交流信息、沟通联络，微信群很方
任真天,rzt317,唐唐神吐槽：无良媒体伤不起【Big笑工坊】,http://mp.weixin.qq.com/s?__biz=MjM5OTIwODMzMQ==&mid=407340858&idx=2&sn=67c6263b65e88d716ac0bfb176945b13&scene=4#wechat_redirect,2015-11-13 11:04:04,100001,1433,,,2,正常,http://v.youku.com/v_show/id_XMTM4NDgyNjYxMg==.html,主编：唐唐,,小伙伴们，今天没有唐唐爱答题，也没有Big微剧场，今天唐唐的目的也不是来搞笑的！可能这是唐唐最认真的一次，今
贴贴相册,mkf668,人生最难是什么？,http://mp.weixin.qq.com/s?__biz=MzAxNzI0MDQ5NA==&mid=516845137&idx=4&sn=3395da8e756dbf36e82013e99cb1f19e&scene=4#wechat_redirect,2015-11-13 19:37:45,100001,1429,,,4,正常,,,无,1、人生最难提高的是——素质； 2、人生最难改变的是——习惯；3、人生最难统一的是——行动；4、人生最难做好
天使爱美丽,meirongbar,♬ ❤你，不会遇见第二个我----很感人！,http://mp.weixin.qq.com/s?__biz=MzA4MjM3ODcwOA==&mid=400857508&idx=1&sn=f991cc36e2ce3b816e553bd0f547ab33&scene=4#wechat_redirect,2015-11-13 12:45:00,100001,1415,,,1,正常,http://www.lxwmsg.com/xpt/yytw/zxxcdr.php?uid=2,,无,3岁半韩柯苒《我只在乎你》我会珍惜那些此时此刻的友谊，因为我相信我们只有今生没来世。真心等你的人，他总会真心
新闻哥,newsbro,也许她陪不了你一生，但她一生都在陪你！,http://mp.weixin.qq.com/s?__biz=MjM5MTMwOTU4MA==&mid=401088269&idx=1&sn=182f92084cabff1974b9ab8759fc1d9d&scene=4#wechat_redirect,2015-11-13 18:12:35,100001,1413,,,1,正常,,新闻哥,无,人们常说狗是人类最好的朋友，这句话在我养狗之前，我完全没有任何体会。但自从哥养了大金毛之后，就觉得它不仅是我
人民日报,rmrbwx,【健康】炒菜方式不对，容易致癌！,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401719609&idx=3&sn=3f5d4ce85d69efa386a011b073a6d752&scene=4#wechat_redirect,2015-11-13 08:56:01,100001,1384,,,3,正常,http://mp.weixin.qq.com/s?__biz=MzA3ODE2NzYwMg==&mid=400572620&idx=1&sn=a2fcf1369f68db710d9a640f3b380394&scene=1&srcid=1113UwPHUa2o5caltuYDE3ZP&key=d4b25ade3662d643c7e8d90c92a54fa33a753095710d48503b47477033da7d03da7d7a53c85ec9a1adc6070dcc8feb42&ascene=1&uin=MjA2MjgxNTgzNw%3D%3D&devicetype=webwx&version=70000001&pass_ticket=2rqc2ljs5LnFx7TUndbwjuhsCuLLNNYujiq%2B5RSQnOJ8Iq48fiLNZKUQERb3m43i,,,来源：人民网健康（ID：rmwjkpd）　　在我们日常生活中可能都会有一些炒菜小习惯，很多人认为这是一种节约
达达兔,dadatooweixin,【有人@你】我想和你泡在一起,http://mp.weixin.qq.com/s?__biz=NzcwMjEwNDgx&mid=400623439&idx=1&sn=0eebf1a6bc0e9d35d909cc280b76a925&scene=4#wechat_redirect,2015-11-13 08:46:03,100001,1377,,,1,正常,http://www.wmy-ad.com/baidu/20151112/index.html?from=singlemessage&isappinstalled=0,,,“改天一起约饭”“有时间吗？一起去逛街”“老公，我们什么时候一起去旅行？”“爸，我在开会，先挂了”什么时候开
每日精彩,mrjc888,到今天才明白什么是人脉；经典,http://mp.weixin.qq.com/s?__biz=MzA4OTAyMTAwNw==&mid=406298892&idx=7&sn=1df823067ffcb195482a0d8f3b0cdc73&scene=4#wechat_redirect,2015-11-13 07:34:22,100001,1365,,,7,正常,,,,"如果您想以后还能免费看到如此精彩的文章,请点击本文标题和第一张图片之间的蓝色字:每日精彩→再点击:关注.完全"
爆笑短片,Baoxiao139,土豪哭穷，笑抽了！,http://mp.weixin.qq.com/s?__biz=MzAxNjA2NTA5Nw==&mid=401304616&idx=6&sn=63013ab81a4583439238b83ae68440be&scene=4#wechat_redirect,2015-11-13 20:05:54,100001,1358,,,6,正常,http://mp.weixin.qq.com/s?__biz=MzAxNjA2NTA5Nw==&mid=213608334&idx=1&sn=dd75932d600254d0f9de346b0736fa05#rd,,无,➜点击上方蓝字看更多精彩视频
精致佳人,jznr987,当女人变了，就真的追不回了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MDUyNw==&mid=400772691&idx=1&sn=e14b87ab63de4f21dfe425def0dc50dc&scene=4#wechat_redirect,2015-11-13 06:43:30,100001,1349,,,1,正常,http://q.iqingdi.cn/switch.php,,,人要学会自重，首先要学会不去勉强任何人，包括自己。　　当女人变了，就真的追不回了　　当她变了，就真的追不回了!　　当她
读悦文摘,duzhe3650,清则近醇，淡则存真,http://mp.weixin.qq.com/s?__biz=MzA5MTMxMjMyMw==&mid=401240558&idx=3&sn=8066913ba5ccf72d68b4b65d94be990b&scene=4#wechat_redirect,2015-11-13 12:17:52,100001,1313,,,3,正常,,佚名,无,﻿提示:请点上方↑↑↑读者文摘一键免费关注！《读者文摘》微信版 第一文摘杂志来源：品读时刻（pindushi
水木文摘,mweishijie,喜欢就直接上啊（朋友圈爆文）,http://mp.weixin.qq.com/s?__biz=MjM5ODExNDM0Mg==&mid=401038499&idx=1&sn=d510badb97880eb522abc36900e42b71&scene=4#wechat_redirect,2015-11-13 21:49:59,100001,1297,,,1,正常,,,无,上啊！想上就上！喜欢一个人是不会去斤斤计较对方的付出，也不会来回考验对方，能睡了他就是最开心的事。有的男生还觉得太快上床的女生不够矜持，情愿去追一个磨磨唧唧的绿茶婊。
贴贴相册,mkf668,独立的女人，最美！,http://mp.weixin.qq.com/s?__biz=MzAxNzI0MDQ5NA==&mid=516845137&idx=5&sn=bad8551739eaf82d904f533a76494f44&scene=4#wechat_redirect,2015-11-13 19:37:45,100001,1296,,,5,正常,,,无,女人一定要有一份自己的事业，　　不管你外表条件如何，　　不管你家境如何，　　都要牢牢的记住，　　必须有自己独
春天女人,cvip11,亿万富翁醉酒后跟妻子说的一段话 （震惊）,http://mp.weixin.qq.com/s?__biz=MzAwODA3OTE0Mw==&mid=400904983&idx=1&sn=9d836104a5c293911b33b52977ee2ca2&scene=4#wechat_redirect,2015-11-13 00:02:39,100001,1287,,,1,正常,http://mp.weixin.qq.com/s?__biz=MzA5NjQzNzY1NQ==&mid=213793506&idx=1&sn=1a8604ff4dc7dee5b6264fcf13ec2346&scene=25&srcid=1108BlRUiS79loYZc55P6jS3&key=d4b25ade3662d6432efd11a9d445df832486d5d49a57f1a6749e7b5c6793623662d481e257fd2179beecf15efb306459&ascene=1&uin=MTAwNTIwMTgzMA%3D%3D&devicetype=webwx&version=70000001&pass_ticket=yk96nx5MAa2TCd%2Bs%2Fjv6Gp37NxIKWdk9JICfYQHA56sJqbN9%2FeNzUg2KXcMrpMX1#wechat_redirect,,无,阅读本文前，请您先点击上面的蓝色字体“春天女人”，再点击“关注”，这样您就可以继续免费收到文章了。每天都有分
乐享唯美心语,LGanDong,♬  一曲《甘心情愿爱着你》太好听了！送给你！,http://mp.weixin.qq.com/s?__biz=MzAwNzEzNDU5NA==&mid=401082130&idx=1&sn=8592790e4702b2ee6544ea73cd7fdedd&scene=4#wechat_redirect,2015-11-13 07:42:12,100001,1277,,,1,正常,http://www.lxwmxy.com/MyMusic/xndwn.php?uid=1,,,不管是夫妻还是情人，真心爱了，才会胡思乱想，怀疑不代表不信任。爱你，所以才会吃醋。如果没有爱，那么无论你做什
每日禅学佛语,qgz1111,有钱了不起？带你看看身价35个亿的王均瑶火葬场全过程,http://mp.weixin.qq.com/s?__biz=MzAxOTAyMDYzMw==&mid=400301619&idx=1&sn=d90b6fba9eb8151dcd90540237a1aa54&scene=4#wechat_redirect,2015-11-13 07:47:56,100001,1265,,,1,正常,http://yyxccj.com/index.php?g=Wap&m=Kawa&a=index&token=bdtrmm1447299903&scene=qiqiu&do=false&bookname=ozIL_jo-MklYWEmek4A-JYpIH7pQ1770187900261952wqlcms1447301266&wxid=wqlcms#rd,,,有钱了不起？带你看看身价35个亿的王均瑶火葬场全过程
点点星光,diandianxingguang888,绝版图片，见过一张算你牛！,http://mp.weixin.qq.com/s?__biz=MzA3MTQxODAxOA==&mid=400918780&idx=8&sn=9aeff85a570505f46dad47af5be6a437&scene=4#wechat_redirect,2015-11-13 09:46:25,100001,1251,,,8,正常,http://x.eqxiu.com/s/O3QF9zOp#rd,,,如果有来生，要做一棵树，站成永恒。没有悲伤的姿态。一半在土里安详，一半在风里飞扬，一半洒落阴凉，一半沐浴阳光
央视新闻,cctvnewscenter,揭秘 | 186元人民币风景，你游了多少钱?来长长见识吧！,http://mp.weixin.qq.com/s?__biz=MTI0MDU3NDYwMQ==&mid=400891641&idx=3&sn=37a45dc604f8c96f6301e16fcdfe1dec&scene=4#wechat_redirect,2015-11-13 14:52:49,100001,1243,,,3,正常,,,无,昨日，央行正式发行2015年版第五套人民币100元纸币。新版百元钞票因票面正面增加金色数字“100”，被网友
视觉志,QQ_shijuezhi,朋友圈的各位再见，我去学画画了。,http://mp.weixin.qq.com/s?__biz=MjM5NTAyODc2MA==&mid=401525660&idx=1&sn=8577fa94e01606339ae1d0180dcb3f7e&scene=4#wechat_redirect,2015-11-13 21:03:50,100001,1217,,,1,正常,,,无,不要1000w，也不要2w5，只要998！
哈尔滨新媒体,lv2260,冥婚，感动所有黑龙江人！,http://mp.weixin.qq.com/s?__biz=MzA4MDc5ODE4Ng==&mid=400666180&idx=1&sn=d9e291e7cfaabb8e117d53fa73f4f7a5&scene=4#wechat_redirect,2015-11-13 18:58:24,100001,1207,,,1,正常,,,无,谈恋爱时时会问道：如果我死了你会不会娶别人啊？被问到这个问题通常都会傻笑到：当然不
天天炫拍,TTXuanPai,天冷了，最潮围巾戴法，一学就会！,http://mp.weixin.qq.com/s?__biz=MzAwNTI1MDE0MA==&mid=967522780&idx=3&sn=821d01bba224765ea899c08409d43690&scene=4#wechat_redirect,2015-11-13 11:26:19,100001,1193,,,3,正常,http://mp.weixin.qq.com/s?__biz=MzAwNTI1MDE0MA==&mid=203659823&idx=1&sn=3fdcbbb2c4f3b4d1f67b9b1c056281ed&scene=25#wechat_redirect,,无,看这张图，让你秒懂简单又好看的围巾绑法！即使是最常见的围法，只要在两端打个结也会很有时尚感！一样是基本围法的
跑赢大盘的王者,Pydp888,收评：下周大盘开启新的主升浪,http://mp.weixin.qq.com/s?__biz=MzA3ODU4NjgwMw==&mid=400970416&idx=1&sn=31fcd82f64045df41544aa6582d63b26&scene=4#wechat_redirect,2015-11-13 16:03:32,100001,1170,,,1,正常,http://chat.hexun.com/24/default.html,王宁,无,　　本周的行情结束了，完全符合王者上周末的判断，上周末两篇股评提示本周整体就是振荡模式，并明确预示了券商为首
每日精彩,mrjc888,晚上睡不着？这10句话送给你,http://mp.weixin.qq.com/s?__biz=MzA4OTAyMTAwNw==&mid=406298892&idx=8&sn=7867ef28030749deac81796c6a16ca68&scene=4#wechat_redirect,2015-11-13 07:34:22,100001,1155,,,8,正常,,,,"如果您想以后还能免费看到如此精彩的文章,请点击本文标题和第一张图片之间的蓝色字:每日精彩→再点击:关注.完全"
卡妞微秀,weikagirl,♫人  心  如  落  叶,http://mp.weixin.qq.com/s?__biz=MzA3MTE0NDkxNg==&mid=877030836&idx=8&sn=c8fdbcf0ca9696190a24111dfd5be9a0&scene=4#wechat_redirect,2015-11-13 20:20:57,100001,1147,,,8,正常,,,无,人的成熟不是年龄而是心态心的成熟不是遇到的事情多而是对待事情的态度人活在群体中看看别人的错，再想想自己的过看
传统节日祝福,zhufu569,太美了！这辈子看一次也值了啊！,http://mp.weixin.qq.com/s?__biz=MjM5OTQ4NjA2Ng==&mid=401853200&idx=2&sn=d2b17e78efe58ead56995de91a979b80&scene=4#wechat_redirect,2015-11-13 06:08:27,100001,1130,,,2,正常,,,,动物们爱的瞬间，难得一见有你的陪伴才叫真的爱珍惜自己，珍惜生命的另一半
人民日报,rmrbwx,10年走了180万，东北人去哪了？,http://mp.weixin.qq.com/s?__biz=MjM5MjAxNDM4MA==&mid=401854158&idx=1&sn=934a5c44f324698758c0b42bf241ec13&scene=4#wechat_redirect,2015-11-13 19:54:08,100001,1119,,,1,正常,http://mp.weixin.qq.com/s?__biz=MjM5NzI3NDg4MA==&mid=401084251&idx=1&sn=22c5b6df05b64983c72e0d109a6722bd&scene=0&key=d4b25ade3662d643366218f5541f86147a12bdaf693c29e394a38a04be154310e3a6065f272be5bd0318a4a06e7a5e22&ascene=1&uin=MjA2MjgxNTgzNw%3D%3D&devicetype=webwx&version=70000001&pass_ticket=uRVZi7zk61GQu05CX7J%2FkB2l9MLPOUvlpSlWJtOkQzMlM%2F7rsMwBLQJJvYKFO2jU,,无,来源：人民网（ID：people_rmw）　　国家卫计委近日发布的《中国流动人口发展报告2015》显示，十二
